S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,0.01136709377169609,0.0,,,,,,,,
0,1,0.9969545602798462,1.0,,,,,,,,
0,1,0.9865206480026245,1.0,,,,,,,,
0,1,0.6555225849151611,1.0,,,,,,,,
1,0,0.004068529233336449,0.0,,,,,,,,
0,1,0.024365955963730812,1.0,,,,,,,,
0,1,0.9763299822807312,0.9999994039535522,,,,,,,,
0,0,0.7939937114715576,0.0,,,,,,,,
1,0,0.008144469000399113,0.0,,,,,,,,
0,0,0.7608968019485474,0.0,,,,,,,,
0,1,0.4906866252422333,0.9999998807907104,,,,,,,,
0,0,0.6994471549987793,0.0,,,,,,,,
0,1,0.9770667552947998,0.9999997019767761,,,,,,,,
0,1,0.7168047428131104,1.0,,,,,,,,
0,1,0.2615465819835663,1.0,,,,,,,,
0,1,0.9640263915061951,1.0,,,,,,,,
0,1,0.999209463596344,0.9999995827674866,,,,,,,,
1,0,0.033316489309072495,0.0,,,,,,,,
0,1,0.87068110704422,1.0,,,,,,,,
0,1,0.5077451467514038,0.9999997615814209,,,,,,,,
0,1,0.057215869426727295,1.0,,,,,,,,
0,0,0.08657161891460419,0.0,,,,,,,,
1,1,0.9985666871070862,0.9999995231628418,,,,,,,,
0,1,0.045778412371873856,0.9999997615814209,,,,,,,,
1,1,0.994961142539978,1.0,,,,,,,,
0,0,0.6554375886917114,0.0,,,,,,,,
0,1,0.5719969272613525,0.9999995231628418,,,,,,,,
1,0,0.0016566497506573796,0.0,,,,,,,,
0,1,0.8695011734962463,0.9999998807907104,,,,,,,,
0,1,0.9310361742973328,0.9999995827674866,,,,,,,,
0,1,0.6663397550582886,1.0,,,,,,,,
0,0,0.02719997614622116,0.0,,,,,,,,
0,0,0.011890558525919914,0.0,,,,,,,,
0,0,0.09061931073665619,0.0,,,,,,,,
0,0,0.8089075088500977,0.0,,,,,,,,
0,0,0.7600736618041992,0.0,,,,,,,,
0,1,0.9817355275154114,1.0,,,,,,,,
0,0,0.9682906270027161,0.0,,,,,,,,
0,1,0.9691766500473022,0.9999998211860657,,,,,,,,
1,0,0.017229299992322922,0.0,,,,,,,,
0,1,0.24317334592342377,0.9999996423721313,,,,,,,,
0,1,0.9955294132232666,0.9999998211860657,,,,,,,,
0,0,0.8799972534179688,0.0,,,,,,,,
1,1,0.9238553047180176,1.0,,,,,,,,
0,0,0.2779598832130432,0.0,,,,,,,,
1,0,0.005104310344904661,0.0,,,,,,,,
1,0,0.002357717603445053,0.0,,,,,,,,
0,0,0.3756527900695801,0.0,,,,,,,,
0,0,0.8939089179039001,0.0,,,,,,,,
0,1,0.05693451315164566,1.0,,,,,,,,
0,0,0.33237379789352417,0.0,,,,,,,,
0,1,0.6552844643592834,1.0,,,,,,,,
1,1,0.9940506219863892,0.9999995827674866,,,,,,,,
0,0,0.5819272994995117,0.0,,,,,,,,
0,1,0.9712862968444824,0.9999995231628418,,,,,,,,
0,1,0.7187241315841675,1.0,,,,,,,,
1,0,0.017777351662516594,0.0,,,,,,,,
1,0,0.007910175248980522,0.0,,,,,,,,
0,1,0.8611522912979126,0.9999998807907104,,,,,,,,
1,1,0.7850505113601685,1.0,,,,,,,,
1,1,0.9154078364372253,1.0,,,,,,,,
0,1,0.5585899949073792,0.9999998807907104,,,,,,,,
1,1,0.9940202832221985,0.9999997019767761,,,,,,,,
1,1,0.9986619353294373,0.9999995827674866,,,,,,,,
1,1,0.9742727875709534,1.0,,,,,,,,
0,0,0.046063683927059174,0.0,,,,,,,,
0,1,0.4988279938697815,0.9999998211860657,,,,,,,,
0,0,0.7507909536361694,0.0,,,,,,,,
1,1,0.9698259234428406,0.9999999403953552,,,,,,,,
0,0,0.00445571169257164,0.0,,,,,,,,
1,1,0.921166718006134,1.0,,,,,,,,
1,0,0.02679208107292652,0.0,,,,,,,,
0,1,0.9841404557228088,1.0,,,,,,,,
0,1,0.9923104643821716,0.9999995231628418,,,,,,,,
0,0,0.945543646812439,0.0,,,,,,,,
1,1,0.9985076785087585,1.0,,,,,,,,
1,1,0.9130589962005615,0.9999997615814209,,,,,,,,
1,1,0.9964234828948975,1.0,,,,,,,,
0,0,0.7115780115127563,0.0,,,,,,,,
1,0,0.01270967535674572,0.0,,,,,,,,
0,0,0.271681547164917,0.0,,,,,,,,
0,0,0.8977183103561401,0.0,,,,,,,,
0,1,0.08508294075727463,1.0,,,,,,,,
1,1,0.9985647797584534,0.9999995231628418,,,,,,,,
1,0,0.04079137742519379,0.0,,,,,,,,
1,1,0.955663800239563,1.0,,,,,,,,
0,1,0.9790675640106201,0.9999998211860657,,,,,,,,
0,1,0.7275687456130981,1.0,,,,,,,,
1,0,0.01140980888158083,0.0,,,,,,,,
0,1,0.989944577217102,0.9999998807907104,,,,,,,,
0,1,0.17866212129592896,0.9999997019767761,,,,,,,,
1,0,0.05793887376785278,0.0,,,,,,,,
1,1,0.9662808179855347,0.9999998807907104,,,,,,,,
1,1,0.9542012214660645,1.0,,,,,,,,
0,1,0.1477842479944229,0.9999997615814209,,,,,,,,
0,1,0.005951726343482733,1.0,,,,,,,,
1,0,0.02056635171175003,0.0,,,,,,,,
0,1,0.9962103962898254,0.9999996423721313,,,,,,,,
0,1,0.7119886875152588,1.0,,,,,,,,
0,0,0.917342483997345,0.0,,,,,,,,
1,1,0.9791452884674072,1.0,,,,,,,,
0,0,0.17412510514259338,0.0,,,,,,,,
0,1,0.9553409814834595,0.9999998807907104,,,,,,,,
0,1,0.9067234396934509,0.9999998807907104,,,,,,,,
0,0,0.08648084104061127,0.0,,,,,,,,
0,1,0.9760628342628479,0.9999995231628418,,,,,,,,
0,1,0.9875146746635437,0.9999996423721313,,,,,,,,
1,1,0.9703893661499023,0.9999997019767761,,,,,,,,
0,0,0.68194580078125,0.0,,,,,,,,
0,1,0.9725050926208496,0.9999997615814209,,,,,,,,
1,0,0.047769881784915924,0.0,,,,,,,,
1,0,0.006274602375924587,0.0,,,,,,,,
0,1,0.6242204308509827,0.9999998807907104,,,,,,,,
1,1,0.999345064163208,1.0,,,,,,,,
0,1,0.49803370237350464,1.0,,,,,,,,
1,1,0.9991944432258606,1.0,,,,,,,,
1,0,0.022858746349811554,0.0,,,,,,,,
0,1,0.2041066735982895,0.9999997615814209,,,,,,,,
0,0,0.502289891242981,0.0,,,,,,,,
0,1,0.9886067509651184,0.9999999403953552,,,,,,,,
0,1,0.9932647943496704,0.9999995827674866,,,,,,,,
0,0,0.020670108497142792,0.0,,,,,,,,
0,1,0.9803541302680969,0.9999993443489075,,,,,,,,
0,0,0.022243693470954895,0.0,,,,,,,,
0,0,0.21748167276382446,0.0,,,,,,,,
0,1,0.4658793807029724,1.0,,,,,,,,
0,0,0.9048756957054138,0.0,,,,,,,,
0,0,0.03953280299901962,0.0,,,,,,,,
0,1,0.816796600818634,0.9999994039535522,,,,,,,,
0,0,0.08012882620096207,0.0,,,,,,,,
0,1,0.8196861743927002,1.0,,,,,,,,
1,1,0.7609122395515442,1.0,,,,,,,,
0,1,0.4361931085586548,0.9999998807907104,,,,,,,,
0,0,0.25836390256881714,0.0,,,,,,,,
0,1,0.9832332730293274,0.9999993443489075,,,,,,,,
0,1,0.7610144019126892,0.9999996423721313,,,,,,,,
0,1,0.8957436680793762,0.9999999403953552,,,,,,,,
1,1,0.8807228803634644,1.0,,,,,,,,
0,0,0.002284006215631962,0.0,,,,,,,,
0,1,0.8625659942626953,1.0,,,,,,,,
0,1,0.7698917388916016,1.0,,,,,,,,
0,1,0.3642858564853668,1.0,,,,,,,,
0,1,0.893494725227356,0.999999463558197,,,,,,,,
0,1,0.4393489360809326,1.0,,,,,,,,
0,0,0.9801269769668579,0.0,,,,,,,,
1,1,0.9785982370376587,1.0,,,,,,,,
0,1,0.7540947198867798,0.9999997615814209,,,,,,,,
0,0,0.0627855435013771,0.0,,,,,,,,
1,1,0.9245234131813049,1.0,,,,,,,,
1,1,0.9866695404052734,0.9999999403953552,,,,,,,,
0,1,0.5573410987854004,0.9999997019767761,,,,,,,,
0,1,0.9979543089866638,0.9999997019767761,,,,,,,,
0,1,0.7566448450088501,0.9999997019767761,,,,,,,,
0,1,0.00562799908220768,1.0,,,,,,,,
0,1,0.9035830497741699,0.9999996423721313,,,,,,,,
0,1,0.9861688613891602,0.9999998211860657,,,,,,,,
1,1,0.8821107149124146,1.0,,,,,,,,
0,1,0.40551915764808655,1.0,,,,,,,,
0,1,0.9943481087684631,0.9999995231628418,,,,,,,,
0,1,0.9604722857475281,1.0,,,,,,,,
0,1,0.7831666469573975,0.9999997615814209,,,,,,,,
0,1,0.9879423379898071,1.0,,,,,,,,
1,1,0.9980754256248474,1.0,,,,,,,,
0,1,0.9585780501365662,1.0,,,,,,,,
0,1,0.07004788517951965,0.9999995231628418,,,,,,,,
0,0,0.015351511538028717,0.0,,,,,,,,
1,1,0.9615576267242432,0.9999995827674866,,,,,,,,
1,1,0.866525411605835,1.0,,,,,,,,
1,1,0.97369784116745,0.9999995827674866,,,,,,,,
0,0,0.34241434931755066,0.0,,,,,,,,
1,0,0.0035819553304463625,0.0,,,,,,,,
1,1,0.9939340353012085,0.9999998211860657,,,,,,,,
0,1,0.992612361907959,0.9999998211860657,,,,,,,,
0,1,0.9903903007507324,0.9999999403953552,,,,,,,,
1,0,0.026249555870890617,0.0,,,,,,,,
0,1,0.9511074423789978,0.9999999403953552,,,,,,,,
0,1,0.9903373718261719,0.9999993443489075,,,,,,,,
0,1,0.36817944049835205,1.0,,,,,,,,
0,1,0.8011946678161621,0.9999998807907104,,,,,,,,
0,1,0.6861927509307861,0.9999994039535522,,,,,,,,
0,1,0.34501734375953674,1.0,,,,,,,,
0,0,0.32678860425949097,0.0,,,,,,,,
1,0,0.008100748993456364,0.0,,,,,,,,
1,0,0.061238907277584076,0.0,,,,,,,,
1,1,0.9990991950035095,1.0,,,,,,,,
1,0,0.008144469000399113,0.0,,,,,,,,
1,1,0.9969814419746399,0.9999997615814209,,,,,,,,
0,1,0.9991360902786255,1.0,,,,,,,,
1,0,0.0058263433165848255,0.0,,,,,,,,
1,0,0.003401851514354348,0.0,,,,,,,,
0,1,0.9807608723640442,1.0,,,,,,,,
0,0,0.2829311788082123,0.0,,,,,,,,
1,1,0.9992763996124268,1.0,,,,,,,,
1,1,0.9757661819458008,1.0,,,,,,,,
1,1,0.9988267421722412,0.9999997019767761,,,,,,,,
1,1,0.7075754404067993,0.9999998211860657,,,,,,,,
1,0,0.0029404484666883945,0.0,,,,,,,,
0,1,0.9884417653083801,1.0,,,,,,,,
0,1,0.842953622341156,1.0,,,,,,,,
1,0,0.00036207010271027684,0.0,,,,,,,,
0,1,0.7346505522727966,1.0,,,,,,,,
0,1,0.9744668006896973,0.9999998807907104,,,,,,,,
0,1,0.9455810785293579,1.0,,,,,,,,
0,1,0.98545902967453,0.9999993443489075,,,,,,,,
0,1,0.897312581539154,0.9999992847442627,,,,,,,,
0,1,0.9864199757575989,0.9999996423721313,,,,,,,,
1,1,0.9170916676521301,0.9999999403953552,,,,,,,,
1,0,0.0944971889257431,0.0,,,,,,,,
0,1,0.1710236668586731,0.9999999403953552,,,,,,,,
0,1,0.46468663215637207,0.9999997019767761,,,,,,,,
1,1,0.9863336682319641,1.0,,,,,,,,
1,1,0.994143545627594,1.0,,,,,,,,
0,0,0.17234793305397034,0.0,,,,,,,,
1,0,0.009215647354722023,0.0,,,,,,,,
0,1,0.9996307492256165,0.9999997615814209,,,,,,,,
0,0,0.06035171449184418,0.0,,,,,,,,
0,1,0.8748786449432373,0.9999997615814209,,,,,,,,
0,0,0.7750425934791565,0.0,,,,,,,,
1,1,0.9962961077690125,0.9999998211860657,,,,,,,,
1,0,0.023589536547660828,0.0,,,,,,,,
0,1,0.9924017786979675,1.0,,,,,,,,
0,0,0.003455749247223139,0.0,,,,,,,,
0,1,0.8588771224021912,0.9999996423721313,,,,,,,,
0,1,0.9418779611587524,0.9999998807907104,,,,,,,,
1,1,0.9636902213096619,1.0,,,,,,,,
0,1,0.22305628657341003,1.0,,,,,,,,
0,1,0.9956063032150269,1.0,,,,,,,,
1,1,0.9581907391548157,1.0,,,,,,,,
1,0,0.012180163525044918,0.0,,,,,,,,
0,1,0.2789871394634247,0.9999997019767761,,,,,,,,
0,1,0.9969778656959534,0.9999998807907104,,,,,,,,
0,1,0.005755861755460501,1.0,,,,,,,,
1,0,0.008144469000399113,0.0,,,,,,,,
0,1,0.663160502910614,0.9999997615814209,,,,,,,,
1,1,0.9987371563911438,1.0,,,,,,,,
0,1,0.8809545040130615,0.9999999403953552,,,,,,,,
0,0,0.8893952965736389,0.0,,,,,,,,
0,1,0.9514313340187073,1.0,,,,,,,,
0,1,0.9857870936393738,0.9999997019767761,,,,,,,,
1,0,0.005909291096031666,0.0,,,,,,,,
0,1,0.9524036049842834,0.9999997615814209,,,,,,,,
0,1,0.818374752998352,1.0,,,,,,,,
0,0,0.003650565864518285,0.0,,,,,,,,
1,0,0.07660903036594391,0.0,,,,,,,,
0,1,0.6602570414543152,1.0,,,,,,,,
0,1,0.9657849073410034,0.999999463558197,,,,,,,,
0,1,0.3697727620601654,1.0,,,,,,,,
1,1,0.9781438708305359,0.9999998807907104,,,,,,,,
0,0,0.06291723251342773,0.0,,,,,,,,
0,1,0.8949052095413208,0.9999998211860657,,,,,,,,
1,1,0.996512770652771,0.9999987483024597,,,,,,,,
1,1,0.990264892578125,1.0,,,,,,,,
0,1,0.9649453163146973,0.9999997019767761,,,,,,,,
1,1,0.9806217551231384,1.0,,,,,,,,
0,0,0.09582047164440155,0.0,,,,,,,,
0,1,0.9879748225212097,0.9999999403953552,,,,,,,,
0,1,0.005915256682783365,1.0,,,,,,,,
1,0,0.007466909941285849,0.0,,,,,,,,
0,1,0.4618705213069916,0.9999998211860657,,,,,,,,
0,1,0.9245073199272156,0.9999995231628418,,,,,,,,
0,0,0.06595386564731598,0.0,,,,,,,,
1,1,0.9809173345565796,0.9999998211860657,,,,,,,,
1,1,0.9995099306106567,1.0,,,,,,,,
0,1,0.827638566493988,0.9999997615814209,,,,,,,,
0,0,0.8973186016082764,0.0,,,,,,,,
0,1,0.4748130142688751,0.9999995231628418,,,,,,,,
0,1,0.06357218325138092,1.0,,,,,,,,
0,1,0.9817355275154114,1.0,,,,,,,,
1,0,0.02230134606361389,0.0,,,,,,,,
0,0,0.014307476580142975,0.0,,,,,,,,
0,1,0.9622334837913513,0.9999993443489075,,,,,,,,
1,0,0.007112002000212669,0.0,,,,,,,,
0,0,0.0027809066232293844,0.0,,,,,,,,
1,0,0.088437020778656,0.0,,,,,,,,
0,0,0.06683690845966339,0.0,,,,,,,,
1,1,0.980351984500885,1.0,,,,,,,,
1,1,0.9941482543945312,1.0,,,,,,,,
0,1,0.8618547320365906,0.9999998211860657,,,,,,,,
0,1,0.9938323497772217,0.999999463558197,,,,,,,,
0,0,0.9176268577575684,0.0,,,,,,,,
1,0,0.010699681006371975,0.0,,,,,,,,
0,1,0.8036879301071167,0.9999995827674866,,,,,,,,
0,1,0.9414190649986267,0.9999998211860657,,,,,,,,
0,1,0.35167258977890015,1.0,,,,,,,,
0,1,0.9491312503814697,0.999999463558197,,,,,,,,
0,1,0.9794424772262573,1.0,,,,,,,,
0,0,0.939638614654541,0.0,,,,,,,,
0,0,0.9940276145935059,0.0,,,,,,,,
0,1,0.8618547320365906,0.9999998211860657,,,,,,,,
0,1,0.6307262182235718,0.9999994039535522,,,,,,,,
0,0,0.007409642916172743,0.0,,,,,,,,
1,1,0.9892106056213379,0.9999999403953552,,,,,,,,
0,1,0.23541942238807678,1.0,,,,,,,,
1,0,0.002529029967263341,0.0,,,,,,,,
0,1,0.9782658219337463,1.0,,,,,,,,
0,0,0.08005862683057785,0.0,,,,,,,,
0,0,0.8961614966392517,0.0,,,,,,,,
1,1,0.9924980401992798,1.0,,,,,,,,
1,1,0.9373762011528015,1.0,,,,,,,,
0,1,0.9690195322036743,0.999999463558197,,,,,,,,
0,1,0.8085951209068298,0.9999997019767761,,,,,,,,
0,1,0.9355380535125732,0.9999997019767761,,,,,,,,
0,1,0.9807038307189941,1.0,,,,,,,,
1,1,0.9995118379592896,0.9999998211860657,,,,,,,,
0,1,0.6106501817703247,0.9999999403953552,,,,,,,,
0,1,0.9322249293327332,1.0,,,,,,,,
0,1,0.6578795909881592,0.9999998211860657,,,,,,,,
0,1,0.32364585995674133,0.9999998211860657,,,,,,,,
0,1,0.9469712972640991,0.9999995231628418,,,,,,,,
1,1,0.9915142059326172,0.9999995827674866,,,,,,,,
1,0,0.12974579632282257,0.0,,,,,,,,
0,1,0.35361239314079285,1.0,,,,,,,,
0,0,0.014396977610886097,0.0,,,,,,,,
0,1,0.663160502910614,0.9999997615814209,,,,,,,,
0,1,0.624748706817627,0.9999998807907104,,,,,,,,
0,1,0.8195322155952454,0.9999996423721313,,,,,,,,
0,1,0.9270774722099304,0.9999996423721313,,,,,,,,
0,1,0.9904167056083679,0.9999995827674866,,,,,,,,
0,1,0.5425519347190857,0.9999995231628418,,,,,,,,
1,1,0.840451717376709,1.0,,,,,,,,
1,1,0.999314546585083,0.9999992847442627,,,,,,,,
1,1,0.9444515705108643,0.9999996423721313,,,,,,,,
0,0,0.040946297347545624,0.0,,,,,,,,
0,1,0.02136881649494171,0.9999993443489075,,,,,,,,
0,1,0.9864886403083801,0.9999995231628418,,,,,,,,
0,1,0.6070438027381897,1.0,,,,,,,,
0,1,0.9954373240470886,0.9999997615814209,,,,,,,,
0,1,0.12189951539039612,0.9999995827674866,,,,,,,,
1,1,0.990528404712677,1.0,,,,,,,,
1,1,0.9885098934173584,0.9999997615814209,,,,,,,,
1,1,0.9827263355255127,0.9999998211860657,,,,,,,,
1,1,0.9942288398742676,1.0,,,,,,,,
0,0,0.25803640484809875,0.0,,,,,,,,
1,0,0.0612855888903141,0.0,,,,,,,,
0,1,0.9864256381988525,0.9999997615814209,,,,,,,,
0,0,0.35891836881637573,0.0,,,,,,,,
0,0,0.9763821363449097,0.0,,,,,,,,
1,1,0.9612990617752075,0.9999999403953552,,,,,,,,
1,0,0.04461101070046425,0.0,,,,,,,,
0,1,0.0563710555434227,0.9999998807907104,,,,,,,,
0,0,0.9549683928489685,0.0,,,,,,,,
0,0,0.1488693505525589,0.0,,,,,,,,
1,1,0.9421297311782837,0.9999998807907104,,,,,,,,
0,0,0.007964297197759151,0.0,,,,,,,,
0,1,0.9205280542373657,0.9999996423721313,,,,,,,,
0,1,0.9971261620521545,0.9999998807907104,,,,,,,,
0,1,0.999480128288269,0.9999998807907104,,,,,,,,
1,0,0.037123795598745346,0.0,,,,,,,,
0,1,0.9416929483413696,0.9999995231628418,,,,,,,,
0,1,0.9503186345100403,1.0,,,,,,,,
1,1,0.8781238198280334,0.9999997615814209,,,,,,,,
0,0,0.6107555627822876,0.0,,,,,,,,
1,0,0.07744564861059189,0.0,,,,,,,,
0,0,0.007136243395507336,0.0,,,,,,,,
0,1,0.9715327024459839,0.9999999403953552,,,,,,,,
0,1,0.9995087385177612,0.9999997615814209,,,,,,,,
0,1,0.9388978481292725,0.9999998211860657,,,,,,,,
0,1,0.9968604445457458,0.9999997615814209,,,,,,,,
1,1,0.9958829283714294,0.9999997615814209,,,,,,,,
1,1,0.9229676723480225,1.0,,,,,,,,
0,0,0.11044351011514664,0.0,,,,,,,,
0,0,0.9942399859428406,0.0,,,,,,,,
0,0,0.15368112921714783,0.0,,,,,,,,
0,1,0.9844905734062195,0.9999989867210388,,,,,,,,
1,1,0.9924933314323425,0.9999995827674866,,,,,,,,
1,1,0.9897814989089966,0.9999998807907104,,,,,,,,
0,1,0.9585451483726501,0.9999999403953552,,,,,,,,
0,1,0.9922139048576355,0.9999998807907104,,,,,,,,
0,0,0.25387802720069885,0.0,,,,,,,,
0,1,0.11702274531126022,0.9999995827674866,,,,,,,,
0,1,0.9645708203315735,1.0,,,,,,,,
0,1,0.9831863641738892,0.9999998211860657,,,,,,,,
0,1,0.3732120990753174,0.9999999403953552,,,,,,,,
0,0,0.7743747234344482,0.0,,,,,,,,
0,1,0.9141452312469482,1.0,,,,,,,,
1,1,0.9157134294509888,1.0,,,,,,,,
0,0,0.9715521335601807,0.0,,,,,,,,
0,1,0.5580745935440063,0.9999995827674866,,,,,,,,
0,1,0.9965249300003052,0.9999995827674866,,,,,,,,
0,1,0.952728807926178,1.0,,,,,,,,
1,0,0.0031386702321469784,0.0,,,,,,,,
0,0,0.014307476580142975,0.0,,,,,,,,
1,1,0.975602388381958,1.0,,,,,,,,
1,1,0.9930358529090881,0.9999997615814209,,,,,,,,
1,1,0.9995547533035278,1.0,,,,,,,,
0,1,0.9705723524093628,0.999999463558197,,,,,,,,
0,0,0.22239336371421814,0.0,,,,,,,,
0,0,0.02454301342368126,0.0,,,,,,,,
0,0,0.7713093757629395,0.0,,,,,,,,
0,1,0.997036337852478,0.9999998807907104,,,,,,,,
1,1,0.9245031476020813,1.0,,,,,,,,
0,1,0.8985799551010132,0.9999998211860657,,,,,,,,
1,1,0.9876599311828613,1.0,,,,,,,,
0,1,0.14646297693252563,1.0,,,,,,,,
0,1,0.9946572780609131,0.9999996423721313,,,,,,,,
0,1,0.9965249300003052,0.9999995827674866,,,,,,,,
0,1,0.8953551054000854,0.9999996423721313,,,,,,,,
0,1,0.07020591199398041,1.0,,,,,,,,
0,1,0.7667125463485718,1.0,,,,,,,,
1,1,0.9952970743179321,1.0,,,,,,,,
0,1,0.9510530233383179,0.9999997019767761,,,,,,,,
0,1,0.8959914445877075,1.0,,,,,,,,
0,0,0.2770542502403259,0.0,,,,,,,,
0,1,0.10366158187389374,1.0,,,,,,,,
