S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
1,0,0.08480194211006165,0.1338624805212021,,,,,1,1,0.9976109266281128,0.760826826095581
0,1,0.9130123853683472,0.8512359857559204,,,,,0,0,0.14567609131336212,0.4353395104408264
0,1,0.0468226820230484,0.3817610442638397,,,,,1,1,0.9954279661178589,0.7593275308609009
0,1,0.9126371741294861,0.8510328531265259,,,,,1,1,0.9413532018661499,0.7221862077713013
0,0,0.1963580995798111,0.462809294462204,,,,,0,0,0.7689929604530334,0.7731773853302002
1,0,0.5576503276824951,0.4586392343044281,,,,,1,0,0.0756637454032898,0.12758593261241913
0,1,0.9728299379348755,0.8836572766304016,,,,,1,0,0.5104069113731384,0.42618995904922485
1,1,0.9991271495819092,0.7618682980537415,,,,,1,1,0.8965672254562378,0.6914248466491699
0,1,0.724246621131897,0.7489248514175415,,,,,0,1,0.4821183383464813,0.6176913380622864
0,0,0.3623684346675873,0.5527869462966919,,,,,0,0,0.2356528639793396,0.48410704731941223
1,1,0.9949804544448853,0.7590200901031494,,,,,0,0,0.522786557674408,0.6397334337234497
0,0,0.017007887363433838,0.3656013607978821,,,,,0,1,0.9883962273597717,0.8920941948890686
0,1,0.9789398312568665,0.886968731880188,,,,,1,1,0.9729310274124146,0.7438754439353943
0,1,0.9560438394546509,0.8745591640472412,,,,,0,0,0.11902794241905212,0.4208962023258209
0,1,0.9872605800628662,0.8914786577224731,,,,,1,1,0.9576721787452698,0.7333948612213135
1,1,0.9407671689987183,0.7217836380004883,,,,,0,1,0.9860590100288391,0.8908272981643677
1,1,0.9546193480491638,0.73129802942276,,,,,0,0,0.024781212210655212,0.3698144257068634
1,1,0.9050962924957275,0.6972830295562744,,,,,0,0,0.0411568321287632,0.3786900043487549
0,0,0.03440510854125023,0.37503063678741455,,,,,0,0,0.2356528639793396,0.48410704731941223
0,0,0.039070844650268555,0.37755948305130005,,,,,1,1,0.99686199426651,0.7603124380111694
1,0,0.6773859262466431,0.5408798456192017,,,,,0,0,0.1458873450756073,0.4354541301727295
0,0,0.00797348190099001,0.36070460081100464,,,,,0,1,0.9792339205741882,0.8871280550956726
0,0,0.05006018653512001,0.3835156559944153,,,,,1,1,0.9972551465034485,0.7605825066566467
0,1,0.991292417049408,0.893663763999939,,,,,0,0,0.47531917691230774,0.6140062808990479
0,1,0.9976333379745483,0.8971006274223328,,,,,1,0,0.014220423065125942,0.08538347482681274
0,1,0.9976333379745483,0.8971006274223328,,,,,0,0,0.3623684346675873,0.5527869462966919
1,0,0.05914083495736122,0.11623712629079819,,,,,1,1,0.9309390783309937,0.7150331735610962
0,1,0.9601619839668274,0.8767911791801453,,,,,0,0,0.07577928155660629,0.3974554240703583
0,1,0.9462478756904602,0.869249701499939,,,,,0,1,0.9398834705352783,0.8658002614974976
0,1,0.9166819453239441,0.8532252311706543,,,,,0,0,0.1164587140083313,0.4195036292076111
0,0,0.16345146298408508,0.4449738562107086,,,,,1,1,0.99686199426651,0.7603124380111694
0,1,0.866460919380188,0.8260051608085632,,,,,1,1,0.9933056831359863,0.7578697800636292
0,1,0.8764111995697021,0.8313982486724854,,,,,1,1,0.6824699640274048,0.5443717837333679
0,1,0.9872271418571472,0.8914604783058167,,,,,0,0,0.6652725338935852,0.7169610261917114
0,1,0.9519538283348083,0.8723423480987549,,,,,1,1,0.9535679221153259,0.7305758595466614
1,1,0.9972903728485107,0.7606066465377808,,,,,0,0,0.2744087278842926,0.5051127076148987
0,1,0.9860942363739014,0.8908464312553406,,,,,1,1,0.9472879767417908,0.7262624502182007
0,1,0.9369704127311707,0.8642213344573975,,,,,0,0,0.04985891282558441,0.3834066689014435
0,0,0.04214403033256531,0.37922510504722595,,,,,0,1,0.7360511422157288,0.7553229928016663
1,0,0.10709419846534729,0.14917394518852234,,,,,0,0,0.013991347514092922,0.3639664053916931
0,0,0.1788349449634552,0.4533117115497589,,,,,0,0,0.3286134600639343,0.5344915390014648
0,1,0.8765018582344055,0.8314472436904907,,,,,0,1,0.9513634443283081,0.8720223903656006
1,1,0.9151650667190552,0.7041988372802734,,,,,1,0,0.0014444658299908042,0.07660828530788422
0,1,0.9189467430114746,0.8544525504112244,,,,,0,1,0.854296088218689,0.8194117546081543
0,1,0.9815391302108765,0.8883774876594543,,,,,0,1,0.9903503060340881,0.893153190612793
1,0,0.10009904205799103,0.14436933398246765,,,,,0,1,0.9462478756904602,0.869249701499939
0,0,0.017007887363433838,0.3656013607978821,,,,,0,1,0.9935420751571655,0.8948832154273987
1,1,0.9734358787536621,0.7442221641540527,,,,,0,0,0.2879406809806824,0.512446939945221
1,1,0.9941571354866028,0.7584546208381653,,,,,1,0,0.0036372700706124306,0.07811438292264938
1,1,0.6020318269729614,0.4891227185726166,,,,,0,0,0.6084610223770142,0.6861691474914551
0,0,0.23848797380924225,0.4856437146663666,,,,,1,0,0.44398006796836853,0.3805645704269409
0,0,0.06767673790454865,0.39306390285491943,,,,,1,0,0.147220179438591,0.1767345517873764
1,1,0.9931394457817078,0.7577555775642395,,,,,0,0,0.10464135557413101,0.4130987226963043
0,0,0.14508989453315735,0.43502187728881836,,,,,0,1,0.9992587566375732,0.8979816436767578
0,1,0.9815391302108765,0.8883774876594543,,,,,1,0,0.03689475357532501,0.10095736384391785
0,0,0.48896998167037964,0.6214050054550171,,,,,1,1,0.9333040714263916,0.7166576385498047
0,1,0.5782989859580994,0.6698213219642639,,,,,0,1,0.9462478756904602,0.869249701499939
0,0,0.5709264278411865,0.665825366973877,,,,,0,0,0.04985891282558441,0.3834066689014435
0,0,0.36759114265441895,0.5556175708770752,,,,,0,1,0.9123848080635071,0.8508958220481873
0,1,0.9955784678459167,0.8959869146347046,,,,,1,1,0.9552162885665894,0.7317080497741699
0,1,0.997715175151825,0.8971449136734009,,,,,0,0,0.0728304386138916,0.39585718512535095
1,1,0.7909801602363586,0.6189022064208984,,,,,1,1,0.9970183968544006,0.7604199051856995
0,0,0.38101381063461304,0.5628926157951355,,,,,0,0,0.8713017702102661,0.8286288976669312
1,0,0.26859989762306213,0.2601044476032257,,,,,0,0,0.00797348190099001,0.36070460081100464
0,1,0.4853392541408539,0.619437038898468,,,,,0,0,0.039070844650268555,0.37755948305130005
0,0,0.25262412428855896,0.4933054745197296,,,,,1,1,0.14769402146339417,0.17706002295017242
0,0,0.10161076486110687,0.41145604848861694,,,,,0,1,0.8683325052261353,0.8270195722579956
1,1,0.9950724840164185,0.7590833306312561,,,,,1,0,0.005956428125500679,0.0797073170542717
0,0,0.15309230983257294,0.439359188079834,,,,,0,0,0.4338148534297943,0.5915108323097229
0,0,0.20074370503425598,0.46518614888191223,,,,,0,0,0.003202454186975956,0.35811877250671387
0,1,0.9302397966384888,0.8605732917785645,,,,,,,,
0,1,0.6910690665245056,0.7309427261352539,,,,,,,,
0,1,0.9897177219390869,0.8928104043006897,,,,,,,,
1,1,0.995293140411377,0.7592349052429199,,,,,,,,
1,1,0.9290326833724976,0.7137237787246704,,,,,,,,
0,0,0.2896377444267273,0.5133668780326843,,,,,,,,
1,1,0.6115450859069824,0.49565693736076355,,,,,,,,
0,0,0.4064728617668152,0.5766914486885071,,,,,,,,
1,1,0.9523887634277344,0.7297658920288086,,,,,,,,
0,1,0.9968088269233704,0.8966537714004517,,,,,,,,
1,1,0.9135161638259888,0.7030662298202515,,,,,,,,
1,1,0.9505150318145752,0.7284789085388184,,,,,,,,
1,0,0.13872981071472168,0.17090293765068054,,,,,,,,
1,0,0.08063240349292755,0.1309986263513565,,,,,,,,
0,1,0.45539823174476624,0.6032090783119202,,,,,,,,
1,0,0.009374338202178478,0.08205492794513702,,,,,,,,
0,1,0.9970536231994629,0.8967863917350769,,,,,,,,
0,0,0.017594410106539726,0.36591917276382446,,,,,,,,
0,1,0.9921625256538391,0.8941354155540466,,,,,,,,
1,1,0.2920364737510681,0.27620187401771545,,,,,,,,
0,1,0.9977732300758362,0.8971764445304871,,,,,,,,
0,0,0.3022240698337555,0.5201886296272278,,,,,,,,
0,1,0.6699045896530151,0.7194716334342957,,,,,,,,
0,0,0.35035091638565063,0.5462734699249268,,,,,,,,
1,0,0.014220423065125942,0.08538347482681274,,,,,,,,
0,0,0.15003225207328796,0.4377005100250244,,,,,,,,
1,1,0.9536570906639099,0.7306370735168457,,,,,,,,
0,0,0.12164539098739624,0.4223148822784424,,,,,,,,
0,0,0.6966260671615601,0.7339545488357544,,,,,,,,
1,0,0.05284077674150467,0.1119099110364914,,,,,,,,
1,0,0.08794298768043518,0.13601993024349213,,,,,,,,
0,0,0.06423678994178772,0.39119938015937805,,,,,,,,
0,0,0.04985891282558441,0.3834066689014435,,,,,,,,
0,1,0.9147197008132935,0.8521613478660583,,,,,,,,
0,1,0.9925666451454163,0.8943544626235962,,,,,,,,
0,0,0.1424897313117981,0.4336124658584595,,,,,,,,
0,0,0.2011391520500183,0.4654005765914917,,,,,,,,
1,0,0.753201425075531,0.5929538011550903,,,,,,,,
1,0,0.12352880090475082,0.1604621261358261,,,,,,,,
0,1,0.8219783902168274,0.8018954396247864,,,,,,,,
1,1,0.9979863166809082,0.7610846757888794,,,,,,,,
0,1,0.9136521220207214,0.8515828847885132,,,,,,,,
1,0,0.014761975035071373,0.08575543016195297,,,,,,,,
1,1,0.9742085933685303,0.7447529435157776,,,,,,,,
0,1,0.8056936860084534,0.7930692434310913,,,,,,,,
0,1,0.9318557977676392,0.8614493012428284,,,,,,,,
0,1,0.854296088218689,0.8194117546081543,,,,,,,,
0,0,0.14685729146003723,0.4359796643257141,,,,,,,,
1,0,0.0756637454032898,0.12758593261241913,,,,,,,,
0,0,0.03651845455169678,0.3761760890483856,,,,,,,,
0,1,0.9601619839668274,0.8767911791801453,,,,,,,,
1,1,0.9979863166809082,0.7610846757888794,,,,,,,,
1,1,0.9159889221191406,0.7047646045684814,,,,,,,,
1,0,0.44398006796836853,0.3805645704269409,,,,,,,,
0,1,0.06423678994178772,0.39119938015937805,,,,,,,,
0,1,0.854296088218689,0.8194117546081543,,,,,,,,
0,1,0.9946375489234924,0.8954769372940063,,,,,,,,
0,1,0.866460919380188,0.8260051608085632,,,,,,,,
0,1,0.6966260671615601,0.7339545488357544,,,,,,,,
0,1,0.9432076215744019,0.8676018714904785,,,,,,,,
1,1,0.9916828870773315,0.7567551732063293,,,,,,,,
0,1,0.8612304925918579,0.8231701850891113,,,,,,,,
0,0,0.07244189828634262,0.39564651250839233,,,,,,,,
1,0,0.08071722835302353,0.13105691969394684,,,,,,,,
0,1,0.8769035935401917,0.8316651582717896,,,,,,,,
0,0,0.14567609131336212,0.4353395104408264,,,,,,,,
0,1,0.14656704664230347,0.43582242727279663,,,,,,,,
0,0,0.04985891282558441,0.3834066689014435,,,,,,,,
1,1,0.6046887636184692,0.4909476041793823,,,,,,,,
1,0,0.010446038097143173,0.08279101550579071,,,,,,,,
0,0,0.41018375754356384,0.5787028074264526,,,,,,,,
0,0,0.07791046053171158,0.39861056208610535,,,,,,,,
0,1,0.8107596635818481,0.7958150506019592,,,,,,,,
0,1,0.854296088218689,0.8194117546081543,,,,,,,,
1,0,0.2711518704891205,0.2618572413921356,,,,,,,,
0,1,0.9510886073112488,0.8718732595443726,,,,,,,,
0,1,0.31973597407341003,0.529680073261261,,,,,,,,
0,0,0.185087189078331,0.4567003548145294,,,,,,,,
0,1,0.9757344722747803,0.8852314352989197,,,,,,,,
0,1,0.9804529547691345,0.8877888917922974,,,,,,,,
1,1,0.9979863166809082,0.7610846757888794,,,,,,,,
0,1,0.9403263926506042,0.8660402297973633,,,,,,,,
1,1,0.981783390045166,0.7499556541442871,,,,,,,,
1,1,0.9926233887672424,0.7574011087417603,,,,,,,,
0,0,0.1489894688129425,0.43713539838790894,,,,,,,,
0,0,0.04149025306105614,0.37887078523635864,,,,,,,,
0,1,0.7713411450386047,0.7744501829147339,,,,,,,,
1,1,0.9959625601768494,0.7596946954727173,,,,,,,,
0,0,0.0033374824561178684,0.35819196701049805,,,,,,,,
0,0,0.00797348190099001,0.36070460081100464,,,,,,,,
0,1,0.831762433052063,0.8071985840797424,,,,,,,,
0,1,0.5448711514472961,0.6517033576965332,,,,,,,,
0,0,0.04163145273923874,0.37894731760025024,,,,,,,,
0,1,0.9804529547691345,0.8877888917922974,,,,,,,,
0,0,0.8764111995697021,0.8313982486724854,,,,,,,,
0,1,0.9537621736526489,0.8733223676681519,,,,,,,,
0,0,0.5794337391853333,0.670436441898346,,,,,,,,
0,0,0.1243152990937233,0.4237620234489441,,,,,,,,
1,0,0.01776779256761074,0.08781995624303818,,,,,,,,
1,0,0.5707032084465027,0.4676045775413513,,,,,,,,
0,0,0.9335137605667114,0.8623478412628174,,,,,,,,
1,1,0.9907215237617493,0.7560948729515076,,,,,,,,
0,0,0.7313491106033325,0.7527744770050049,,,,,,,,
1,1,0.8692583441734314,0.6726676821708679,,,,,,,,
1,0,0.0014444658299908042,0.07660828530788422,,,,,,,,
0,1,0.6755106449127197,0.722510039806366,,,,,,,,
0,1,0.12114987522363663,0.42204636335372925,,,,,,,,
0,0,0.04916781559586525,0.383031964302063,,,,,,,,
0,0,0.12164539098739624,0.4223148822784424,,,,,,,,
0,1,0.42303308844566345,0.585667073726654,,,,,,,,
0,0,0.1125374510884285,0.41737836599349976,,,,,,,,
0,0,0.08772331476211548,0.40392905473709106,,,,,,,,
0,1,0.31973597407341003,0.529680073261261,,,,,,,,
0,0,0.08736936002969742,0.40373730659484863,,,,,,,,
0,0,0.007151637226343155,0.3602592349052429,,,,,,,,
1,0,0.11177103966474533,0.15238630771636963,,,,,,,,
0,0,0.36123549938201904,0.5521727204322815,,,,,,,,
0,1,0.9406420588493347,0.8662114143371582,,,,,,,,
0,1,0.9728299379348755,0.8836572766304016,,,,,,,,
0,1,0.9189467430114746,0.8544525504112244,,,,,,,,
1,0,0.5886474251747131,0.4799295961856842,,,,,,,,
0,1,0.9243196845054626,0.8573647737503052,,,,,,,,
0,0,0.31973597407341003,0.529680073261261,,,,,,,,
0,0,0.7155829668045044,0.7442291975021362,,,,,,,,
0,0,0.6023698449134827,0.6828676462173462,,,,,,,,
0,1,0.7361476421356201,0.7553752660751343,,,,,,,,
0,1,0.9933289289474487,0.894767701625824,,,,,,,,
0,1,0.18034975230693817,0.454132616519928,,,,,,,,
1,1,0.9461801648139954,0.725501537322998,,,,,,,,
0,0,0.05006018653512001,0.3835156559944153,,,,,,,,
0,0,0.4883292317390442,0.6210574507713318,,,,,,,,
0,0,0.12114987522363663,0.42204636335372925,,,,,,,,
0,1,0.8572807312011719,0.8210294246673584,,,,,,,,
1,1,0.8174505233764648,0.6370834112167358,,,,,,,,
0,0,0.29804161190986633,0.5179218053817749,,,,,,,,
0,0,0.5709264278411865,0.665825366973877,,,,,,,,
0,1,0.854296088218689,0.8194117546081543,,,,,,,,
0,0,0.29478347301483154,0.5161557793617249,,,,,,,,
1,1,0.1982353925704956,0.21177445352077484,,,,,,,,
1,1,0.515320897102356,0.4295651912689209,,,,,,,,
0,1,0.5779064893722534,0.669608473777771,,,,,,,,
0,0,0.017594410106539726,0.36591917276382446,,,,,,,,
1,0,0.7984491586685181,0.6240323185920715,,,,,,,,
0,0,0.008672649040818214,0.3610836863517761,,,,,,,,
0,1,0.9147197008132935,0.8521613478660583,,,,,,,,
1,1,0.941484272480011,0.7222762107849121,,,,,,,,
0,1,0.9872271418571472,0.8914604783058167,,,,,,,,
0,1,0.8176474571228027,0.7995482683181763,,,,,,,,
0,1,0.8003723621368408,0.7901850342750549,,,,,,,,
1,0,0.10709419846534729,0.14917394518852234,,,,,,,,
0,0,0.12205164134502411,0.42253509163856506,,,,,,,,
0,1,0.8141821026802063,0.7976700663566589,,,,,,,,
0,0,0.05006018653512001,0.3835156559944153,,,,,,,,
0,0,0.6966260671615601,0.7339545488357544,,,,,,,,
0,1,0.9347021579742432,0.8629919290542603,,,,,,,,
0,0,0.14508989453315735,0.43502187728881836,,,,,,,,
0,0,0.5709264278411865,0.665825366973877,,,,,,,,
0,1,0.866460919380188,0.8260051608085632,,,,,,,,
0,0,0.454182505607605,0.602550208568573,,,,,,,,
0,0,0.04985891282558441,0.3834066689014435,,,,,,,,
0,1,0.8752685189247131,0.8307787775993347,,,,,,,,
1,1,0.5886474251747131,0.4799295961856842,,,,,,,,
1,1,0.6470054388046265,0.5200129151344299,,,,,,,,
0,1,0.9238830208778381,0.8571280241012573,,,,,,,,
0,0,0.28343573212623596,0.5100053548812866,,,,,,,,
1,0,0.0036442612763494253,0.0781191885471344,,,,,,,,
0,1,0.991292417049408,0.893663763999939,,,,,,,,
0,0,0.1599327176809311,0.4430665969848633,,,,,,,,
0,1,0.9922751188278198,0.8941963911056519,,,,,,,,
0,1,0.9243196845054626,0.8573647737503052,,,,,,,,
0,1,0.7113022804260254,0.7419091463088989,,,,,,,,
0,0,0.11902794241905212,0.4208962023258209,,,,,,,,
0,1,0.9087605476379395,0.848931610584259,,,,,,,,
0,0,0.3063274323940277,0.5224126577377319,,,,,,,,
0,0,0.19122537970542908,0.460027277469635,,,,,,,,
0,0,0.8420538902282715,0.812776505947113,,,,,,,,
0,1,0.9994640946388245,0.8980928659439087,,,,,,,,
0,1,0.8919206857681274,0.8398043513298035,,,,,,,,
0,1,0.8764111995697021,0.8313982486724854,,,,,,,,
1,1,0.9979863166809082,0.7610846757888794,,,,,,,,
0,1,0.9646850824356079,0.8792426586151123,,,,,,,,
0,1,0.7971581220626831,0.7884429097175598,,,,,,,,
0,1,0.9565399885177612,0.8748279809951782,,,,,,,,
0,1,0.9462478756904602,0.869249701499939,,,,,,,,
1,1,0.8527726531028748,0.6613444089889526,,,,,,,,
0,0,0.6284651160240173,0.6970112323760986,,,,,,,,
0,0,0.29782482981681824,0.5178042054176331,,,,,,,,
1,1,0.9831860065460205,0.7509191632270813,,,,,,,,
0,1,0.8424530625343323,0.8129928112030029,,,,,,,,
0,0,0.008308003656566143,0.36088597774505615,,,,,,,,
1,0,0.47926533222198486,0.4048003554344177,,,,,,,,
0,1,0.6550899744033813,0.7114420533180237,,,,,,,,
0,0,0.046298302710056305,0.3814767599105835,,,,,,,,
1,1,0.9697998762130737,0.7417248487472534,,,,,,,,
0,0,0.301016241312027,0.5195339918136597,,,,,,,,
0,0,0.7689929604530334,0.7731773853302002,,,,,,,,
0,1,0.9815391302108765,0.8883774876594543,,,,,,,,
0,1,0.9815391302108765,0.8883774876594543,,,,,,,,
1,0,0.03148302435874939,0.09724032878875732,,,,,,,,
1,1,0.837835967540741,0.6510851979255676,,,,,,,,
0,1,0.7177420258522034,0.7453992962837219,,,,,,,,
1,1,0.9872063994407654,0.7536804676055908,,,,,,,,
1,1,0.959269106388092,0.7344917058944702,,,,,,,,
0,0,0.4544951319694519,0.6027196049690247,,,,,,,,
1,1,0.9941571354866028,0.7584546208381653,,,,,,,,
0,0,0.10161076486110687,0.41145604848861694,,,,,,,,
1,1,0.9976109266281128,0.760826826095581,,,,,,,,
1,0,0.7971173524856567,0.6231175065040588,,,,,,,,
0,0,0.06725162267684937,0.39283350110054016,,,,,,,,
0,1,0.12094774097204208,0.4219367504119873,,,,,,,,
1,0,0.10009904205799103,0.14436933398246765,,,,,,,,
0,1,0.8919206857681274,0.8398043513298035,,,,,,,,
0,0,0.017007887363433838,0.3656013607978821,,,,,,,,
0,0,0.20074370503425598,0.46518614888191223,,,,,,,,
0,1,0.8870482444763184,0.8371635675430298,,,,,,,,
0,0,0.8176474571228027,0.7995482683181763,,,,,,,,
0,0,0.1125374510884285,0.41737836599349976,,,,,,,,
1,0,0.13649854063987732,0.1693703830242157,,,,,,,,
0,1,0.7633259296417236,0.7701059579849243,,,,,,,,
0,1,0.4828142523765564,0.618068516254425,,,,,,,,
0,1,0.7947438359260559,0.7871342897415161,,,,,,,,
0,1,0.9733979105949402,0.8839650750160217,,,,,,,,
1,1,0.9761704206466675,0.7461004257202148,,,,,,,,
1,1,0.9967203140258789,0.760215163230896,,,,,,,,
0,0,0.018236195668578148,0.3662671148777008,,,,,,,,
1,1,0.9941571354866028,0.7584546208381653,,,,,,,,
1,1,0.974418580532074,0.744897186756134,,,,,,,,
0,1,0.8683325052261353,0.8270195722579956,,,,,,,,
0,0,0.29034242033958435,0.5137487053871155,,,,,,,,
1,0,0.05107475817203522,0.11069689691066742,,,,,,,,
0,1,0.9986037611961365,0.8976265788078308,,,,,,,,
0,1,0.9493359923362732,0.8709233999252319,,,,,,,,
0,0,0.0501912385225296,0.38358670473098755,,,,,,,,
0,1,0.459685742855072,0.6055329442024231,,,,,,,,
1,0,0.8048197031021118,0.6284079551696777,,,,,,,,
1,0,0.338039368391037,0.30779901146888733,,,,,,,,
1,0,0.0017972459318116307,0.07685060054063797,,,,,,,,
0,1,0.9901043176651001,0.8930197954177856,,,,,,,,
0,0,0.24337872862815857,0.48829442262649536,,,,,,,,
1,0,0.0027483270969241858,0.07750381529331207,,,,,,,,
0,0,0.2936420440673828,0.5155372619628906,,,,,,,,
1,1,0.8144647479057312,0.6350326538085938,,,,,,,,
1,0,0.03223918378353119,0.09775970876216888,,,,,,,,
0,0,0.3031969368457794,0.5207159519195557,,,,,,,,
0,0,0.46774837374687195,0.6099027991294861,,,,,,,,
1,1,0.9950724840164185,0.7590833306312561,,,,,,,,
0,1,0.9925666451454163,0.8943544626235962,,,,,,,,
0,0,0.08084048330783844,0.4001985788345337,,,,,,,,
1,0,0.404353529214859,0.3533470630645752,,,,,,,,
0,0,0.1529860496520996,0.43930158019065857,,,,,,,,
0,0,0.2984592914581299,0.5181480646133423,,,,,,,,
1,0,0.0029299920424818993,0.07762859016656876,,,,,,,,
0,0,0.7763632535934448,0.777172327041626,,,,,,,,
1,0,0.014220423065125942,0.08538347482681274,,,,,,,,
0,1,0.987650454044342,0.8916899561882019,,,,,,,,
1,0,0.19116272032260895,0.20691655576229095,,,,,,,,
0,1,0.9744028449058533,0.8845096826553345,,,,,,,,
0,0,0.00797348190099001,0.36070460081100464,,,,,,,,
1,1,0.6046887636184692,0.4909476041793823,,,,,,,,
1,1,0.9944762587547302,0.7586737871170044,,,,,,,,
0,0,0.0501912385225296,0.38358670473098755,,,,,,,,
0,1,0.9757344722747803,0.8852314352989197,,,,,,,,
1,1,0.9980652928352356,0.761138916015625,,,,,,,,
0,1,0.997641921043396,0.8971052765846252,,,,,,,,
1,0,0.5104069113731384,0.42618995904922485,,,,,,,,
0,0,0.07244189828634262,0.39564651250839233,,,,,,,,
0,0,0.004909312818199396,0.3590438961982727,,,,,,,,
0,1,0.8769035935401917,0.8316651582717896,,,,,,,,
0,1,0.9477760195732117,0.870077908039093,,,,,,,,
1,0,0.28752243518829346,0.2731013894081116,,,,,,,,
0,1,0.5899389386177063,0.6761301159858704,,,,,,,,
1,0,0.012196628376841545,0.08399343490600586,,,,,,,,
0,1,0.9487056136131287,0.870581865310669,,,,,,,,
0,1,0.9939680695533752,0.8951141238212585,,,,,,,,
0,0,0.5663999915122986,0.6633719205856323,,,,,,,,
0,1,0.699674129486084,0.7356065511703491,,,,,,,,
0,1,0.9683125019073486,0.8812086582183838,,,,,,,,
0,1,0.9131025075912476,0.8512848615646362,,,,,,,,
0,0,0.185087189078331,0.4567003548145294,,,,,,,,
0,1,0.9804529547691345,0.8877888917922974,,,,,,,,
0,0,0.05212947353720665,0.3846372365951538,,,,,,,,
1,0,0.03148302435874939,0.09724032878875732,,,,,,,,
0,0,0.9189467430114746,0.8544525504112244,,,,,,,,
1,1,0.9413532018661499,0.7221862077713013,,,,,,,,
0,0,0.3367272913455963,0.5388893485069275,,,,,,,,
1,1,0.9290326833724976,0.7137237787246704,,,,,,,,
0,0,0.4064728617668152,0.5766914486885071,,,,,,,,
0,0,0.14924438297748566,0.43727362155914307,,,,,,,,
0,1,0.9581093788146973,0.8756786584854126,,,,,,,,
0,1,0.9398834705352783,0.8658002614974976,,,,,,,,
0,0,0.0501912385225296,0.38358670473098755,,,,,,,,
0,0,0.6934166550636292,0.7322150468826294,,,,,,,,
0,0,0.34418925642967224,0.5429338812828064,,,,,,,,
0,1,0.5923622846603394,0.6774436235427856,,,,,,,,
0,1,0.9757344722747803,0.8852314352989197,,,,,,,,
0,1,0.9170955419540405,0.8534491062164307,,,,,,,,
1,0,0.0575927197933197,0.11517384648323059,,,,,,,,
0,0,0.039070844650268555,0.37755948305130005,,,,,,,,
1,1,0.9887129664421082,0.7547152638435364,,,,,,,,
0,0,0.24258865416049957,0.48786622285842896,,,,,,,,
0,1,0.9118480682373047,0.8506048917770386,,,,,,,,
0,1,0.9865533113479614,0.8910952806472778,,,,,,,,
0,1,0.9950545430183411,0.8957028985023499,,,,,,,,
1,0,0.014220423065125942,0.08538347482681274,,,,,,,,
0,1,0.5782989859580994,0.6698213219642639,,,,,,,,
0,0,0.9891760945320129,0.8925167322158813,,,,,,,,
0,1,0.5490650534629822,0.6539764404296875,,,,,,,,
0,1,0.9879980683326721,0.8918782472610474,,,,,,,,
0,0,0.10161076486110687,0.41145604848861694,,,,,,,,
0,0,0.07787635922431946,0.3985919952392578,,,,,,,,
0,1,0.8698123693466187,0.827821671962738,,,,,,,,
1,0,0.009374338202178478,0.08205492794513702,,,,,,,,
0,1,0.9432076215744019,0.8676018714904785,,,,,,,,
1,0,0.35030174255371094,0.3162215054035187,,,,,,,,
0,1,0.5046185851097107,0.6298863887786865,,,,,,,,
0,1,0.8630940318107605,0.8241802453994751,,,,,,,,
0,1,0.9890638589859009,0.8924559354782104,,,,,,,,
0,0,0.3864671289920807,0.5658484697341919,,,,,,,,
0,1,0.9730595946311951,0.8837817311286926,,,,,,,,
0,1,0.8192838430404663,0.8004351258277893,,,,,,,,
1,0,0.13872981071472168,0.17090293765068054,,,,,,,,
1,0,0.5836937427520752,0.4765271842479706,,,,,,,,
1,1,0.06872496008872986,0.12281999737024307,,,,,,,,
1,1,0.9505150318145752,0.7284789085388184,,,,,,,,
0,1,0.7477438449859619,0.7616604566574097,,,,,,,,
0,0,0.4706016778945923,0.6114494204521179,,,,,,,,
1,1,0.02585558593273163,0.09337510913610458,,,,,,,,
0,0,0.1164587140083313,0.4195036292076111,,,,,,,,
1,0,0.25453272461891174,0.25044238567352295,,,,,,,,
0,1,0.9815391302108765,0.8883774876594543,,,,,,,,
0,1,0.7371484041213989,0.7559176683425903,,,,,,,,
0,0,0.03685583919286728,0.37635886669158936,,,,,,,,
1,0,0.014261969365179539,0.08541199564933777,,,,,,,,
0,0,0.14924438297748566,0.43727362155914307,,,,,,,,
1,1,0.9979863166809082,0.7610846757888794,,,,,,,,
1,0,0.009374338202178478,0.08205492794513702,,,,,,,,
1,0,0.11968529224395752,0.15782219171524048,,,,,,,,
0,0,0.05006018653512001,0.3835156559944153,,,,,,,,
0,1,0.9369704127311707,0.8642213344573975,,,,,,,,
0,0,0.04985891282558441,0.3834066689014435,,,,,,,,
1,1,0.9559890627861023,0.7322388291358948,,,,,,,,
1,0,0.4753483831882477,0.4021099805831909,,,,,,,,
0,0,0.37500444054603577,0.559635579586029,,,,,,,,
1,1,0.9050962924957275,0.6972830295562744,,,,,,,,
0,1,0.9033005833625793,0.8459724187850952,,,,,,,,
1,0,0.039334382861852646,0.10263306647539139,,,,,,,,
1,1,0.8749822378158569,0.6765991449356079,,,,,,,,
1,0,0.09448506683111191,0.14051339030265808,,,,,,,,
0,0,0.36095499992370605,0.552020788192749,,,,,,,,
1,1,0.9887049198150635,0.7547098398208618,,,,,,,,
1,1,0.9523887634277344,0.7297658920288086,,,,,,,,
0,0,0.5780144929885864,0.6696671843528748,,,,,,,,
0,1,0.9901043176651001,0.8930197954177856,,,,,,,,
